NN_Topology,HWType,Datatype,Op mode,batch/thread/stream,lat-sys,lat-comp,fps-system,fps-comp,tp-system,tp-comp,top1,top5 [%],Base_Pwr_W,Idle_Pwr_W,Full_Pwr_W,GOPS,PruningFactor, level,hw_peak_perf,hw_bandwidth,nn_total_operations,hw_datatype_prun_net,norm-lat-comp,datatype_model,tag
CNV,TX2-maxq,FP16,maxq,64,21.01,3.03975,3065.87,21650.9,24.58421818812,173.6115522084,77.81,,1.8,4.15,4.8,0.513195264,12.5,l3,0.87,59.7,0.01,TX2-maxq_FP16_12.50%_CNV,0.00020875785112541757,FP16_TX2-maxq,TX2-maxq_FP16_CNV_12.5
CNV,TX2-maxq,FP16,maxq,128,41.15,5.57125,3121.95,23300.8,25.0339055382,186.8415657408,77.81,,1.8,4.15,4.7,1.026390528,12.5,l3,0.87,59.7,0.01,TX2-maxq_FP16_12.50%_CNV,0.00038261112857389013,FP16_TX2-maxq,TX2-maxq_FP16_CNV_12.5
CNV,TX2-maxp,FP16,maxp,1,0.96,0.552353,1051.33,1888.2,8.43027463908,15.1408640232,77.81,,1.8,4.7,5.7,0.008018676,12.5,l3,1.15,59.7,0.01,TX2-maxp_FP16_12.50%_CNV,3.7933391016589446e-05,FP16_TX2-maxp,TX2-maxp_FP16_CNV_12.5
CNV,TX2-maxp,FP16,maxp,2,1.29,0.5932850000000001,1590.06,3644.02,12.75017596056,29.220215717520002,77.81,,1.8,4.7,5.6,0.016037352,12.5,l3,1.15,59.7,0.01,TX2-maxp_FP16_12.50%_CNV,4.074443678096665e-05,FP16_TX2-maxp,TX2-maxp_FP16_CNV_12.5
CNV,TX2-maxp,FP16,maxp,4,1.8,0.614004,2295.96,7367.22,18.410559348960003,59.07535020072001,77.81,,1.8,4.7,5.5,0.032074704,12.5,l3,1.15,59.7,0.01,TX2-maxp_FP16_12.50%_CNV,4.2167334689501074e-05,FP16_TX2-maxp,TX2-maxp_FP16_CNV_12.5
CNV,TX2-maxp,FP16,maxp,8,2.9,0.654227,2860.34,12703.0,22.936139709840003,101.86124122800001,77.81,,1.8,4.7,5.5,0.064149408,12.5,l3,1.15,59.7,0.01,TX2-maxp_FP16_12.50%_CNV,4.4929689174513874e-05,FP16_TX2-maxp,TX2-maxp_FP16_CNV_12.5
CNV,TX2-maxp,FP16,maxp,16,5.27,0.963234,3084.34,18132.6,24.73232313384,145.3994444376,77.81,,1.8,4.7,5.9,0.128298816,12.5,l3,1.15,59.7,0.01,TX2-maxp_FP16_12.50%_CNV,6.615105188615527e-05,FP16_TX2-maxp,TX2-maxp_FP16_CNV_12.5
CNV,TX2-maxp,FP16,maxp,32,9.6,1.46628,3390.73,23181.6,27.189165273480004,185.8857395616,77.81,,1.8,4.7,6.3,0.256597632,12.5,l3,1.15,59.7,0.01,TX2-maxp_FP16_12.50%_CNV,0.00010069823569312518,FP16_TX2-maxp,TX2-maxp_FP16_CNV_12.5
CNV,TX2-maxp,FP16,maxp,64,18.36,2.44444,3555.56,27244.9,28.510883638560003,218.46802575240002,77.81,,1.8,4.7,6.4,0.513195264,12.5,l3,1.15,59.7,0.01,TX2-maxp_FP16_12.50%_CNV,0.00016787434545769084,FP16_TX2-maxp,TX2-maxp_FP16_CNV_12.5
CNV,TX2-maxp,FP16,maxp,128,36.44,4.405,3631.21,29763.1,29.117496477960003,238.6606556556,77.81,,1.8,4.7,6.3,1.026390528,12.5,l3,1.15,59.7,0.01,TX2-maxp_FP16_12.50%_CNV,0.0003025177511991001,FP16_TX2-maxp,TX2-maxp_FP16_CNV_12.5
CNV,TX2-maxn,FP16,maxn,1,0.74,0.41999,1359.89,2561.59,41.49259922948,78.15854757388,83.31,,1.8,5.7,8.6,0.030511732,25.0,l3,1.33,59.7,0.03,TX2-maxn_FP16_25%_CNV,2.8843230494009084e-05,FP16_TX2-maxn,TX2-maxn_FP16_CNV_25.0
CNV,TX2-maxn,FP16,maxn,2,0.96,0.457822,2102.67,4744.45,64.15610352444,144.7613868874,83.31,,1.8,5.7,9.3,0.061023464,25.0,l3,1.33,59.7,0.03,TX2-maxn_FP16_25%_CNV,3.14413806786548e-05,FP16_TX2-maxn,TX2-maxn_FP16_CNV_25.0
CNV,TX2-maxn,FP16,maxn,4,1.51,0.606527,2745.31,6864.56,83.76416297691999,209.44961501792002,83.31,,1.8,5.7,9.3,0.122046928,25.0,l3,1.33,59.7,0.03,TX2-maxn_FP16_25%_CNV,4.1653844286387414e-05,FP16_TX2-maxn,TX2-maxn_FP16_CNV_25.0
CNV,TX2-maxn,FP16,maxn,8,2.44,0.807133,3379.54,10554.2,103.11561876328,322.02692187440005,83.31,,1.8,5.7,8.8,0.244093856,25.0,l3,1.33,59.7,0.03,TX2-maxn_FP16_25%_CNV,5.5430660630779386e-05,FP16_TX2-maxn,TX2-maxn_FP16_CNV_25.0
CNV,TX2-maxn,FP16,maxn,16,4.22,1.18689,3878.79,14260.1,118.34860096428,435.1003494932,83.31,,1.8,5.7,9.1,0.488187712,25.0,l3,1.33,59.7,0.03,TX2-maxn_FP16_25%_CNV,8.151084987984105e-05,FP16_TX2-maxn,TX2-maxn_FP16_CNV_25.0
CNV,TX2-maxn,FP16,maxn,32,7.76,1.93172,4179.59,16810.9,127.52652994988,512.9296754788,83.31,,1.8,5.7,9.1,0.976375424,25.0,l3,1.33,59.7,0.03,TX2-maxn_FP16_25%_CNV,0.00013266279008997174,FP16_TX2-maxn,TX2-maxn_FP16_CNV_25.0
CNV,TX2-maxn,FP16,maxn,64,14.63,3.5328800000000005,4452.17,18508.5,135.84341785844,564.726391722,83.31,,1.8,5.7,9.1,1.952750848,25.0,l3,1.33,59.7,0.03,TX2-maxn_FP16_25%_CNV,0.00024262404378122058,FP16_TX2-maxn,TX2-maxn_FP16_CNV_25.0
CNV,TX2-maxn,FP16,maxn,128,28.45,6.37263,4571.43,20321.5,139.48224701676,620.044161838,83.31,,1.8,5.7,9.1,3.905501696,25.0,l3,1.33,59.7,0.03,TX2-maxn_FP16_25%_CNV,0.00043764669621428395,FP16_TX2-maxn,TX2-maxn_FP16_CNV_25.0
CNV,TX2-maxq,FP16,maxq,1,1.02,0.606093,961.502,1714.48,29.337091341464,52.31175427936,83.31,,1.8,4.15,4.5,0.030511732,25.0,l3,0.87,59.7,0.03,TX2-maxq_FP16_25%_CNV,4.1624038905225e-05,FP16_TX2-maxq,TX2-maxq_FP16_CNV_25.0
CNV,TX2-maxq,FP16,maxq,2,1.34,0.652199,1467.05,3182.81,44.7622364306,97.11304572691999,83.31,,1.8,4.15,5.4,0.061023464,25.0,l3,0.87,59.7,0.03,TX2-maxq_FP16_25%_CNV,4.47904142597734e-05,FP16_TX2-maxq,TX2-maxq_FP16_CNV_25.0
CNV,TX2-maxq,FP16,maxq,4,2.05,0.807129,1961.69,5019.24,59.85455954708,153.14570572367998,83.31,,1.8,4.15,5.4,0.122046928,25.0,l3,0.87,59.7,0.03,TX2-maxq_FP16_25%_CNV,5.5430385926805544e-05,FP16_TX2-maxq,TX2-maxq_FP16_CNV_25.0
