NN_Topology,HWType,Datatype,Op mode,batch/thread/stream,lat-sys,lat-comp,fps-system,fps-comp,tp-system,tp-comp,top1,top5 [%],Base_Pwr_W,Idle_Pwr_W,Full_Pwr_W,GOPS,PruningFactor, level,hw_peak_perf,hw_bandwidth,nn_total_operations,hw_datatype_prun_net,norm-lat-comp,datatype_model,tag
MobileNetv1,EdgeTPU-fast,INT8,fast,1,6,2.5704700000000003,166.533,389.034,189.84761999999998,443.49875999999995,69.5674,87.7058,0.253,0.253,0.532,1.14,100.0,l3,4.0,25.6,1.1,EdgeTPU-fast_INT8_100%_MobileNetv1,0.07603232132450263,INT8_EdgeTPU-fast,EdgeTPU-fast_INT8_MobileNetv1_100.0
MobileNetv1,ZCU104-DPU,INT8,,8,38.08276832,33.80759597,210.13075759999998,236.6420526,239.54906366399996,269.77193996399996,68.13,87.626,,15.72,17.6,9.12,100.0,l3,4.6,19.2,1.1,ZCU104-DPU_INT8_100%_MobileNetv1,1.0,INT8_ZCU104-DPU,ZCU104-DPU_INT8_MobileNetv1_100.0
MobileNetv1,ZCU104-DPU,INT8,,7,33.93144965,29.64353025,206.4103227,236.1568162,235.30776787799996,269.218770468,68.13,87.626,,15.72,17.5,7.9799999999999995,100.0,l3,4.6,19.2,1.1,ZCU104-DPU_INT8_100%_MobileNetv1,0.8768304695875127,INT8_ZCU104-DPU,ZCU104-DPU_INT8_MobileNetv1_100.0
MobileNetv1,ZCU104-DPU,INT8,,6,29.6451959,25.48275828,202.5035099,235.47034739999998,230.854001286,268.43619603599996,68.13,87.626,,15.72,17.6,6.84,100.0,l3,4.6,19.2,1.1,ZCU104-DPU_INT8_100%_MobileNetv1,0.7537583655049814,INT8_ZCU104-DPU,ZCU104-DPU_INT8_MobileNetv1_100.0
MobileNetv1,ZCU104-DPU,INT8,,5,25.50485432,21.3139829,196.2024589,234.6036086,223.670803146,267.448113804,68.13,87.626,,15.72,17.6,5.699999999999999,100.0,l3,4.6,19.2,1.1,ZCU104-DPU_INT8_100%_MobileNetv1,0.6304495273462651,INT8_ZCU104-DPU,ZCU104-DPU_INT8_MobileNetv1_100.0
MobileNetv1,ZCU104-DPU,INT8,,4,21.26583904,17.12726861,188.23408930000002,233.5759404,214.58686180200002,266.27657205599996,68.13,87.626,,15.72,17.6,4.56,100.0,l3,4.6,19.2,1.1,ZCU104-DPU_INT8_100%_MobileNetv1,0.506610071452531,INT8_ZCU104-DPU,ZCU104-DPU_INT8_MobileNetv1_100.0
MobileNetv1,ZCU104-DPU,INT8,,3,17.0441255,12.92853028,176.2053883,232.0677637,200.874142662,264.55725061799996,68.13,87.626,,15.72,17.6,3.42,100.0,l3,4.6,19.2,1.1,ZCU104-DPU_INT8_100%_MobileNetv1,0.38241495465907865,INT8_ZCU104-DPU,ZCU104-DPU_INT8_MobileNetv1_100.0
MobileNetv1,ZCU104-DPU,INT8,,2,13.25202793,8.763307333,151.19353600000002,228.277431,172.36063104000002,260.23627134,68.13,87.626,,15.72,17.5,2.28,100.0,l3,4.6,19.2,1.1,ZCU104-DPU_INT8_100%_MobileNetv1,0.2592111944539427,INT8_ZCU104-DPU,ZCU104-DPU_INT8_MobileNetv1_100.0
MobileNetv1,ZCU104-DPU,INT8,,1,8.875291348,4.443875848999999,113.04522390000001,225.0455466,128.871555246,256.551923124,68.13,87.626,,15.72,17.6,1.14,100.0,l3,4.6,19.2,1.1,ZCU104-DPU_INT8_100%_MobileNetv1,0.13144607658419077,INT8_ZCU104-DPU,ZCU104-DPU_INT8_MobileNetv1_100.0
ResNet-50,NCS,FP16,,1,59.0438,56.3189,16.9366,17.756,130.75055199999997,137.07632,75.172,92.01,0.53,1.2,1.8730000000000002,7.72,100.0,l3,0.5,12.8,7.7,NCS_FP16_100%_ResNet-50,0.008023664002507444,FP16_NCS,NCS_FP16_ResNet-50_100.0
ResNet-50,NCS,FP16,,2,116.196,110.751,17.2123,18.0586,132.878956,139.41239199999998,75.172,92.01,0.53,1.2,1.899,15.44,100.0,l3,0.5,12.8,7.7,NCS_FP16_100%_ResNet-50,0.015778518613497456,FP16_NCS,NCS_FP16_ResNet-50_100.0
ResNet-50,NCS,FP16,,4,231.346,220.97799999999998,17.3239,18.1367,133.74050799999998,140.015324,75.172,92.01,0.53,1.2,1.925,30.88,100.0,l3,0.5,12.8,7.7,NCS_FP16_100%_ResNet-50,0.03148238378139647,FP16_NCS,NCS_FP16_ResNet-50_100.0
ResNet-50,NCS,FP16,,8,461.168,440.286,17.3811,18.2055,134.18209199999998,140.54646,75.172,92.01,0.53,1.2,1.925,61.76,100.0,l3,0.5,12.8,7.7,NCS_FP16_100%_ResNet-50,0.06272684532204983,FP16_NCS,NCS_FP16_ResNet-50_100.0
ResNet-50,NCS,FP16,,16,921.238,878.95,17.4019,18.2391,134.342668,140.805852,75.172,92.01,0.53,1.2,1.975,123.52,100.0,l3,0.5,12.8,7.7,NCS_FP16_100%_ResNet-50,0.12522260688692283,FP16_NCS,NCS_FP16_ResNet-50_100.0
ResNet-50,NCS,FP16,,32,1840.64,1755.28,17.4192,18.2663,134.476224,141.015836,75.172,92.01,0.53,1.2,2.0,247.04,100.0,l3,0.5,12.8,7.7,NCS_FP16_100%_ResNet-50,0.25007194654585346,FP16_NCS,NCS_FP16_ResNet-50_100.0
ResNet-50,NCS,FP16,,64,3673.91,3510.88,17.4542,18.2647,134.746424,141.00348400000001,75.172,92.01,0.53,1.2,1.975,494.08,100.0,l3,0.5,12.8,7.7,NCS_FP16_100%_ResNet-50,0.5001894829821487,FP16_NCS,NCS_FP16_ResNet-50_100.0
ResNet-50,NCS,FP16,,128,7340.08,7019.1,17.4726,18.2716,134.888472,141.056752,75.172,92.01,0.53,1.2,2.0,988.16,100.0,l3,0.5,12.8,7.7,NCS_FP16_100%_ResNet-50,1.0,FP16_NCS,NCS_FP16_ResNet-50_100.0
ResNet-50,TX2-maxn,FP16,maxn,1,14.23,10.6883,70.238,94.1176,542.23736,726.587872,75.142,92.118,1.8,5.7,12.57,7.72,100.0,l3,1.33,59.7,7.7,TX2-maxn_FP16_100%_ResNet-50,0.0015227450812782264,FP16_TX2-maxn,TX2-maxn_FP16_ResNet-50_100.0
ResNet-50,TX2-maxn,FP16,maxn,2,24.05,18.2059,82.9889,111.23,640.674308,858.6956,75.142,92.118,1.8,5.7,13.57,15.44,100.0,l3,1.33,59.7,7.7,TX2-maxn_FP16_100%_ResNet-50,0.0025937655824820843,FP16_TX2-maxn,TX2-maxn_FP16_ResNet-50_100.0
ResNet-50,TX2-maxn,FP16,maxn,4,44.71,33.9661,89.2764,118.045,689.213808,911.3074,75.142,92.118,1.8,5.7,13.76,30.88,100.0,l3,1.33,59.7,7.7,TX2-maxn_FP16_100%_ResNet-50,0.004839096180421991,FP16_TX2-maxn,TX2-maxn_FP16_ResNet-50_100.0
ResNet-50,TX2-maxn,FP16,maxn,8,86.26,65.6652,92.6781,121.962,715.474932,941.54664,75.142,92.118,1.8,5.7,13.92,61.76,100.0,l3,1.33,59.7,7.7,TX2-maxn_FP16_100%_ResNet-50,0.009355216480745394,FP16_TX2-maxn,TX2-maxn_FP16_ResNet-50_100.0
ResNet-50,TX2-maxn,FP16,maxn,16,165.93,126.022,96.1322,127.085,742.140584,981.0962,75.142,92.118,1.8,5.7,13.69,123.52,100.0,l3,1.33,59.7,7.7,TX2-maxn_FP16_100%_ResNet-50,0.01795415366642447,FP16_TX2-maxn,TX2-maxn_FP16_ResNet-50_100.0
ResNet-50,TX2-maxn,FP16,maxn,32,324.6,246.861,98.471,129.69899999999998,760.19612,1001.2762799999998,75.142,92.118,1.8,5.7,13.7,247.04,100.0,l3,1.33,59.7,7.7,TX2-maxn_FP16_100%_ResNet-50,0.035169893576099495,FP16_TX2-maxn,TX2-maxn_FP16_ResNet-50_100.0
ResNet-50,TX2-maxn,FP16,maxn,64,629.92,489.585,101.376,130.705,782.62272,1009.0426000000001,75.142,92.118,1.8,5.7,13.76,494.08,100.0,l3,1.33,59.7,7.7,TX2-maxn_FP16_100%_ResNet-50,0.06975039534983117,FP16_TX2-maxn,TX2-maxn_FP16_ResNet-50_100.0
ResNet-50,TX2-maxn,FP16,maxn,128,"1,254.03",978.64,102.708,130.898,792.90576,1010.53256,75.142,92.118,1.8,5.7,13.82,988.16,100.0,l3,1.33,59.7,7.7,TX2-maxn_FP16_100%_ResNet-50,0.13942528244361813,FP16_TX2-maxn,TX2-maxn_FP16_ResNet-50_100.0
ResNet-50,TX2-maxq,FP16,maxq,1,20.77,15.9004,47.8415,64.0231,369.33638,494.258332,75.142,92.118,1.8,4.15,6.83,7.72,100.0,l3,0.87,59.7,7.7,TX2-maxq_FP16_100%_ResNet-50,0.002265304668689718,FP16_TX2-maxq,TX2-maxq_FP16_ResNet-50_100.0
ResNet-50,TX2-maxq,FP16,maxq,2,35.49,26.8131,56.0911,75.1568,433.02329199999997,580.210496,75.142,92.118,1.8,4.15,6.94,15.44,100.0,l3,0.87,59.7,7.7,TX2-maxq_FP16_100%_ResNet-50,0.0038200196606402526,FP16_TX2-maxq,TX2-maxq_FP16_ResNet-50_100.0
ResNet-50,TX2-maxq,FP16,maxq,4,66.37,50.2466,60.0551,79.8479,463.625372,616.4257879999999,75.142,92.118,1.8,4.15,7.0,30.88,100.0,l3,0.87,59.7,7.7,TX2-maxq_FP16_100%_ResNet-50,0.007158553090852103,FP16_TX2-maxq,TX2-maxq_FP16_ResNet-50_100.0
ResNet-50,TX2-maxq,FP16,maxq,8,127.96,97.1306,62.5076,82.4661,482.55867199999994,636.638292,75.142,92.118,1.8,4.15,7.06,61.76,100.0,l3,0.87,59.7,7.7,TX2-maxq_FP16_100%_ResNet-50,0.013838041914205524,FP16_TX2-maxq,TX2-maxq_FP16_ResNet-50_100.0
ResNet-50,TX2-maxq,FP16,maxq,16,246.59,186.437,64.806,85.8216,500.30231999999995,662.542752,75.142,92.118,1.8,4.15,7.13,123.52,100.0,l3,0.87,59.7,7.7,TX2-maxq_FP16_100%_ResNet-50,0.02656138251342765,FP16_TX2-maxq,TX2-maxq_FP16_ResNet-50_100.0
ResNet-50,TX2-maxq,FP16,maxq,32,480.65,365.233,66.541,87.6241,513.69652,676.458052,75.142,92.118,1.8,4.15,7.12,247.04,100.0,l3,0.87,59.7,7.7,TX2-maxq_FP16_100%_ResNet-50,0.05203416392414982,FP16_TX2-maxq,TX2-maxq_FP16_ResNet-50_100.0
ResNet-50,TX2-maxq,FP16,maxq,64,949.12,722.507,67.333,88.5791,519.81076,683.830652,75.142,92.118,1.8,4.15,7.13,494.08,100.0,l3,0.87,59.7,7.7,TX2-maxq_FP16_100%_ResNet-50,0.10293442179196761,FP16_TX2-maxq,TX2-maxq_FP16_ResNet-50_100.0
ResNet-50,TX2-maxq,FP16,maxq,128,"1,886.15",1432.71,67.8191,89.3786,523.563452,690.002792,75.142,92.118,1.8,4.15,7.15,988.16,100.0,l3,0.87,59.7,7.7,TX2-maxq_FP16_100%_ResNet-50,0.20411591229644827,FP16_TX2-maxq,TX2-maxq_FP16_ResNet-50_100.0
ResNet-50,TX2-maxp,FP16,maxp,1,16.86,12.5159,58.9353,81.6541,454.98051599999997,630.369652,75.142,92.118,1.8,4.7,9.38,7.72,100.0,l3,1.15,59.7,7.7,TX2-maxp_FP16_100%_ResNet-50,0.0017831203430639256,FP16_TX2-maxp,TX2-maxp_FP16_ResNet-50_100.0
ResNet-50,TX2-maxp,FP16,maxp,2,28.82,21.016,69.0865,96.1356,533.34778,742.166832,75.142,92.118,1.8,4.7,9.59,15.44,100.0,l3,1.15,59.7,7.7,TX2-maxp_FP16_100%_ResNet-50,0.0029941160547648556,FP16_TX2-maxp,TX2-maxp_FP16_ResNet-50_100.0
ResNet-50,TX2-maxp,FP16,maxp,4,53.55,39.2077,74.5107,102.305,575.2226039999999,789.7946000000001,75.142,92.118,1.8,4.7,9.71,30.88,100.0,l3,1.15,59.7,7.7,TX2-maxp_FP16_100%_ResNet-50,0.005585858585858586,FP16_TX2-maxp,TX2-maxp_FP16_ResNet-50_100.0
ResNet-50,TX2-maxp,FP16,maxp,8,102.85,75.8376,77.4877,105.72,598.205044,816.1583999999999,75.142,92.118,1.8,4.7,9.81,61.76,100.0,l3,1.15,59.7,7.7,TX2-maxp_FP16_100%_ResNet-50,0.01080446211052699,FP16_TX2-maxp,TX2-maxp_FP16_ResNet-50_100.0
ResNet-50,TX2-maxp,FP16,maxp,16,198.03,145.373,80.7253,110.25299999999999,623.1993160000001,851.1531599999998,75.142,92.118,1.8,4.7,9.79,123.52,100.0,l3,1.15,59.7,7.7,TX2-maxp_FP16_100%_ResNet-50,0.020711059822484362,FP16_TX2-maxp,TX2-maxp_FP16_ResNet-50_100.0
ResNet-50,TX2-maxp,FP16,maxp,32,384.42,283.944,83.0158,112.59100000000001,640.881976,869.20252,75.142,92.118,1.8,4.7,9.79,247.04,100.0,l3,1.15,59.7,7.7,TX2-maxp_FP16_100%_ResNet-50,0.040453049536265336,FP16_TX2-maxp,TX2-maxp_FP16_ResNet-50_100.0
ResNet-50,TX2-maxp,FP16,maxp,64,750.35,564.202,85.2552,113.39,658.170144,875.3708,75.142,92.118,1.8,4.7,9.81,494.08,100.0,l3,1.15,59.7,7.7,TX2-maxp_FP16_100%_ResNet-50,0.08038096052200425,FP16_TX2-maxp,TX2-maxp_FP16_ResNet-50_100.0
ResNet-50,TX2-maxp,FP16,maxp,128,"1,505.03",1122.97,85.971,114.03299999999999,663.69612,880.3347599999998,75.142,92.118,1.8,4.7,9.86,988.16,100.0,l3,1.15,59.7,7.7,TX2-maxp_FP16_100%_ResNet-50,0.15998774771694377,FP16_TX2-maxp,TX2-maxp_FP16_ResNet-50_100.0
ResNet-50,TX2-maxn,FP32,maxn,1,22.49,18.9185,44.3252,52.9505,342.190544,408.77786,75.148,92.11399999999999,1.8,5.7,14.58,7.72,100.0,l3,0.67,59.7,7.7,TX2-maxn_FP32_100%_ResNet-50,0.002695288569759656,FP32_TX2-maxn,TX2-maxn_FP32_ResNet-50_100.0
ResNet-50,TX2-maxn,FP32,maxn,2,38.76,32.9525,51.4469,61.1069,397.17006799999996,471.745268,75.148,92.11399999999999,1.8,5.7,15.02,15.44,100.0,l3,0.67,59.7,7.7,TX2-maxn_FP32_100%_ResNet-50,0.004694690202447607,FP32_TX2-maxn,TX2-maxn_FP32_ResNet-50_100.0
ResNet-50,TX2-maxn,FP32,maxn,4,73.64,62.9267,54.2718,63.6576,418.978296,491.436672,75.148,92.11399999999999,1.8,5.7,15.05,30.88,100.0,l3,0.67,59.7,7.7,TX2-maxn_FP32_100%_ResNet-50,0.008965066746448975,FP32_TX2-maxn,TX2-maxn_FP32_ResNet-50_100.0
ResNet-50,TX2-maxn,FP32,maxn,8,142.57,121.979,56.0973,65.7595,433.071156,507.66334,75.148,92.11399999999999,1.8,5.7,15.19,61.76,100.0,l3,0.67,59.7,7.7,TX2-maxn_FP32_100%_ResNet-50,0.017378153894373922,FP32_TX2-maxn,TX2-maxn_FP32_ResNet-50_100.0
ResNet-50,TX2-maxn,FP32,maxn,16,274.97,235.178,58.1422,68.0498,448.857784,525.344456,75.148,92.11399999999999,1.8,5.7,15.34,123.52,100.0,l3,0.67,59.7,7.7,TX2-maxn_FP32_100%_ResNet-50,0.0335054351697511,FP32_TX2-maxn,TX2-maxn_FP32_ResNet-50_100.0
ResNet-50,TX2-maxn,FP32,maxn,32,536.91,459.314,59.5557,69.6498,459.770004,537.696456,75.148,92.11399999999999,1.8,5.7,15.39,247.04,100.0,l3,0.67,59.7,7.7,TX2-maxn_FP32_100%_ResNet-50,0.06543773418244504,FP32_TX2-maxn,TX2-maxn_FP32_ResNet-50_100.0
ResNet-50,TX2-maxn,FP32,maxn,64,"1,046.99",909.875,61.0469,70.3667,471.282068,543.230924,75.148,92.11399999999999,1.8,5.7,15.51,494.08,100.0,l3,0.67,59.7,7.7,TX2-maxn_FP32_100%_ResNet-50,0.12962844239289936,FP32_TX2-maxn,TX2-maxn_FP32_ResNet-50_100.0
ResNet-50,TX2-maxn,FP32,maxn,128,"2,159.30",1810.44,59.2147,70.6991,457.137484,545.797052,75.148,92.11399999999999,1.8,5.7,15.21,988.16,100.0,l3,0.67,59.7,7.7,TX2-maxn_FP32_100%_ResNet-50,0.2579305039107578,FP32_TX2-maxn,TX2-maxn_FP32_ResNet-50_100.0
ResNet-50,TX2-maxq,FP32,maxq,1,33.1,28.049,30.0876,36.0281,232.27627199999998,278.136932,75.148,92.11399999999999,1.8,4.15,7.6,7.72,100.0,l3,0.44,59.7,7.7,TX2-maxq_FP32_100%_ResNet-50,0.003996096365630921,FP32_TX2-maxq,TX2-maxq_FP32_ResNet-50_100.0
ResNet-50,TX2-maxq,FP32,maxq,2,57.08,48.3269,34.9906,41.586999999999996,270.127432,321.05163999999996,75.148,92.11399999999999,1.8,4.15,7.79,15.44,100.0,l3,0.44,59.7,7.7,TX2-maxq_FP32_100%_ResNet-50,0.0068850564887236254,FP32_TX2-maxq,TX2-maxq_FP32_ResNet-50_100.0
ResNet-50,TX2-maxq,FP32,maxq,4,108.05,92.1734,36.9728,43.4701,285.43001599999997,335.589172,75.148,92.11399999999999,1.8,4.15,7.77,30.88,100.0,l3,0.44,59.7,7.7,TX2-maxq_FP32_100%_ResNet-50,0.013131797523899074,FP32_TX2-maxq,TX2-maxq_FP32_ResNet-50_100.0
ResNet-50,TX2-maxq,FP32,maxq,8,209.96,179.301,38.0697,44.6774,293.898084,344.90952799999997,75.148,92.11399999999999,1.8,4.15,7.85,61.76,100.0,l3,0.44,59.7,7.7,TX2-maxq_FP32_100%_ResNet-50,0.025544727956575627,FP32_TX2-maxq,TX2-maxq_FP32_ResNet-50_100.0
ResNet-50,TX2-maxq,FP32,maxq,16,403.67,344.93199999999996,39.5948,46.4236,305.671856,358.390192,75.148,92.11399999999999,1.8,4.15,7.97,123.52,100.0,l3,0.44,59.7,7.7,TX2-maxq_FP32_100%_ResNet-50,0.04914191278084084,FP32_TX2-maxq,TX2-maxq_FP32_ResNet-50_100.0
ResNet-50,TX2-maxq,FP32,maxq,32,789.77,674.8969999999999,40.5031,47.4283,312.683932,366.146476,75.148,92.11399999999999,1.8,4.15,7.99,247.04,100.0,l3,0.44,59.7,7.7,TX2-maxq_FP32_100%_ResNet-50,0.09615150090467438,FP32_TX2-maxq,TX2-maxq_FP32_ResNet-50_100.0
ResNet-50,TX2-maxq,FP32,maxq,64,"1,564.04",1336.34,40.8636,47.9543,315.46699199999995,370.207196,75.148,92.11399999999999,1.8,4.15,8.03,494.08,100.0,l3,0.44,59.7,7.7,TX2-maxq_FP32_100%_ResNet-50,0.19038623185308656,FP32_TX2-maxq,TX2-maxq_FP32_ResNet-50_100.0
ResNet-50,TX2-maxq,FP32,maxq,128,"3,172.73",2652.98,40.231,48.211000000000006,310.58332,372.18892000000005,75.148,92.11399999999999,1.8,4.15,7.93,988.16,100.0,l3,0.44,59.7,7.7,TX2-maxq_FP32_100%_ResNet-50,0.37796583607585016,FP32_TX2-maxq,TX2-maxq_FP32_ResNet-50_100.0
ResNet-50,TX2-maxp,FP32,maxp,1,26.6,22.1117,37.4611,45.8165,289.199692,353.70338,75.148,92.11399999999999,1.8,4.7,10.54,7.72,100.0,l3,0.57,59.7,7.7,TX2-maxp_FP32_100%_ResNet-50,0.0031502186890057125,FP32_TX2-maxp,TX2-maxp_FP32_ResNet-50_100.0
ResNet-50,TX2-maxp,FP32,maxp,2,45.71,37.93,43.6618,53.0236,337.069096,409.342192,75.148,92.11399999999999,1.8,4.7,10.83,15.44,100.0,l3,0.57,59.7,7.7,TX2-maxp_FP32_100%_ResNet-50,0.005403826701428958,FP32_TX2-maxp,TX2-maxp_FP32_ResNet-50_100.0
ResNet-50,TX2-maxp,FP32,maxp,4,86.5,72.2074,46.1865,55.4962,356.55978,428.430664,75.148,92.11399999999999,1.8,4.7,10.86,30.88,100.0,l3,0.57,59.7,7.7,TX2-maxp_FP32_100%_ResNet-50,0.010287273297146357,FP32_TX2-maxp,TX2-maxp_FP32_ResNet-50_100.0
ResNet-50,TX2-maxp,FP32,maxp,8,167.74,140.401,47.6634,57.0089,367.961448,440.108708,75.148,92.11399999999999,1.8,4.7,11.01,61.76,100.0,l3,0.57,59.7,7.7,TX2-maxp_FP32_100%_ResNet-50,0.020002706899744982,FP32_TX2-maxp,TX2-maxp_FP32_ResNet-50_100.0
ResNet-50,TX2-maxp,FP32,maxp,16,323.77,270.671,49.3899,59.1311,381.29002799999995,456.492092,75.148,92.11399999999999,1.8,4.7,11.13,123.52,100.0,l3,0.57,59.7,7.7,TX2-maxp_FP32_100%_ResNet-50,0.03856206636178427,FP32_TX2-maxp,TX2-maxp_FP32_ResNet-50_100.0
ResNet-50,TX2-maxp,FP32,maxp,32,630.79,529.398,50.6655,60.4808,391.13766,466.911776,75.148,92.11399999999999,1.8,4.7,11.15,247.04,100.0,l3,0.57,59.7,7.7,TX2-maxp_FP32_100%_ResNet-50,0.07542249006282857,FP32_TX2-maxp,TX2-maxp_FP32_ResNet-50_100.0
ResNet-50,TX2-maxp,FP32,maxp,64,"1,237.70",1046.48,51.6155,61.1055,398.47166,471.73445999999996,75.148,92.11399999999999,1.8,4.7,11.24,494.08,100.0,l3,0.57,59.7,7.7,TX2-maxp_FP32_100%_ResNet-50,0.14909033921727857,FP32_TX2-maxp,TX2-maxp_FP32_ResNet-50_100.0
ResNet-50,TX2-maxp,FP32,maxp,128,"2,566.91",2080.78,49.8588,61.5141,384.909936,474.888852,75.148,92.11399999999999,1.8,4.7,10.88,988.16,100.0,l3,0.57,59.7,7.7,TX2-maxp_FP32_100%_ResNet-50,0.2964454132296164,FP32_TX2-maxp,TX2-maxp_FP32_ResNet-50_100.0
ResNet-50,Ultra96-DPU,INT8,,1,24.75,21.7491,40.3083,45.9851,98.75533500000002,112.66349500000001,68.83,90.16,2.5,6.8,8.09695,2.45,30.0,l3,0.96,4.26,2.5,Ultra96-DPU_INT8_30.00%_ResNet-50,0.003098559644398854,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_30.0
ResNet-50,Ultra96-DPU,INT8,,2,43.3,40.5016,46.163000000000004,49.5801,113.09935000000002,121.47124500000001,68.83,90.16,2.5,6.8,8.2518,4.9,30.0,l3,0.96,4.26,2.5,Ultra96-DPU_INT8_30.00%_ResNet-50,0.005770198458491829,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_30.0
ResNet-50,Ultra96-DPU,INT8,,3,65.1,62.6155,45.9442,48.1703,112.56329000000001,118.017235,68.83,90.16,2.5,6.8,8.233839999999999,7.3500000000000005,30.0,l3,0.96,4.26,2.5,Ultra96-DPU_INT8_30.00%_ResNet-50,0.00892073057799433,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_30.0
ResNet-50,Ultra96-DPU,INT8,,4,86.63,83.6273,46.0664,47.6412,112.86268000000001,116.72094,68.83,90.16,2.5,6.8,8.239519999999999,9.8,30.0,l3,0.96,4.26,2.5,Ultra96-DPU_INT8_30.00%_ResNet-50,0.011914248265447137,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_30.0
ResNet-50,Ultra96-DPU,INT8,,5,108.52,105.42299999999999,45.8889,47.864,112.427805,117.2668,68.83,90.16,2.5,6.8,8.23772,12.25,30.0,l3,0.96,4.26,2.5,Ultra96-DPU_INT8_30.00%_ResNet-50,0.015019446937641576,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_30.0
ResNet-50,Ultra96-DPU,INT8,,6,130.29,126.833,45.7756,47.7383,112.15022,116.95883500000001,68.83,90.16,2.5,6.8,8.24451,14.700000000000001,30.0,l3,0.96,4.26,2.5,Ultra96-DPU_INT8_30.00%_ResNet-50,0.018069695545012893,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_30.0
ResNet-50,Ultra96-DPU,INT8,,7,151.77,149.92600000000002,45.8651,47.7294,112.369495,116.93703000000001,68.83,90.16,2.5,6.8,8.24192,17.150000000000002,30.0,l3,0.96,4.26,2.5,Ultra96-DPU_INT8_30.00%_ResNet-50,0.021359718482426522,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_30.0
ResNet-50,Ultra96-DPU,INT8,,8,174.11,170.095,45.6856,47.7208,111.92972,116.91596,68.83,90.16,2.5,6.8,8.23289,19.6,30.0,l3,0.96,4.26,2.5,Ultra96-DPU_INT8_30.00%_ResNet-50,0.024233163795928252,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_30.0
ResNet-50,Ultra96-DPU,INT8,,1,29.87,26.9074,28.4839,37.2458,106.81462499999999,139.67175,69.49,91.0,2.5,6.8,8.14657,3.75,50.0,l3,0.96,4.26,3.8,Ultra96-DPU_INT8_50%_ResNet-50,0.003833454431479819,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_50.0
ResNet-50,Ultra96-DPU,INT8,,2,53.43,50.4831,37.2738,39.62,139.77675,148.575,69.49,91.0,2.5,6.8,8.27812,7.5,50.0,l3,0.96,4.26,3.8,Ultra96-DPU_INT8_50%_ResNet-50,0.007192246869256742,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_50.0
ResNet-50,Ultra96-DPU,INT8,,3,80.15,77.4458,37.3879,38.6727,140.20462500000002,145.022625,69.49,91.0,2.5,6.8,8.2748,11.25,50.0,l3,0.96,4.26,3.8,Ultra96-DPU_INT8_50%_ResNet-50,0.011033579803678535,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_50.0
ResNet-50,Ultra96-DPU,INT8,,4,106.94,103.928,37.302,38.4609,139.8825,144.228375,69.49,91.0,2.5,6.8,8.28515,15.0,50.0,l3,0.96,4.26,3.8,Ultra96-DPU_INT8_50%_ResNet-50,0.014806456668233818,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_50.0
ResNet-50,Ultra96-DPU,INT8,,5,134.06,130.709,37.3153,38.6069,139.932375,144.775875,69.49,91.0,2.5,6.8,8.30613,18.75,50.0,l3,0.96,4.26,3.8,Ultra96-DPU_INT8_50%_ResNet-50,0.01862190309298913,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_50.0
ResNet-50,Ultra96-DPU,INT8,,6,160.18,157.586,37.2975,38.4986,139.865625,144.36975,69.49,91.0,2.5,6.8,8.29005,22.5,50.0,l3,0.96,4.26,3.8,Ultra96-DPU_INT8_50%_ResNet-50,0.022451026484876978,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_50.0
ResNet-50,Ultra96-DPU,INT8,,7,186.78,184.13400000000001,37.3479,38.4906,140.05462500000002,144.33975,69.49,91.0,2.5,6.8,8.29093,26.25,50.0,l3,0.96,4.26,3.8,Ultra96-DPU_INT8_50%_ResNet-50,0.02623327777065436,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_50.0
ResNet-50,Ultra96-DPU,INT8,,8,213.6,210.71900000000002,37.2311,38.4158,139.616625,144.05925,69.49,91.0,2.5,6.8,8.29107,30.0,50.0,l3,0.96,4.26,3.8,Ultra96-DPU_INT8_50%_ResNet-50,0.03002080038751407,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_50.0
ResNet-50,Ultra96-DPU,INT8,,1,38.72,35.674,22.0335,27.9587,144.09909,182.849898,73.3,91.4,2.5,6.8,8.0222,6.54,80.0,l3,0.96,4.26,6.5,Ultra96-DPU_INT8_80%_ResNet-50,0.005082417973814307,INT8_Ultra96-DPU,Ultra96-DPU_INT8_ResNet-50_80.0
