NN_Topology,HWType,Datatype,Op mode,batch/thread/stream,lat-sys,lat-comp,fps-system,fps-comp,tp-system,tp-comp,top1,top5 [%],Base_Pwr_W,Idle_Pwr_W,Full_Pwr_W,GOPS,PruningFactor, level,hw_peak_perf,hw_bandwidth,nn_total_operations,hw_datatype_prun_net,norm-lat-comp,datatype_model,tag
MLP,U96-Quadcore-A53,INT2,,16,,33.614000000000004,,475.9921461,,2.770274290302,98.49,,9.2,14.3,15.36720262,0.09312000000000001,50.0,l3,0.192,4.26,0.0058200000000000005,U96-Quadcore-A53_INT2_50%_MLP,0.07722669460373477,INT2_U96-Quadcore-A53,U96-Quadcore-A53_INT2_MLP_50.0
MLP,U96-Quadcore-A53,INT2,,32,,46.919,,682.0264712000002,,3.9693940623839996,98.49,,9.2,14.3,15.36485995,0.18624000000000002,50.0,l3,0.192,4.26,0.0058200000000000005,U96-Quadcore-A53_INT2_50%_MLP,0.10779435009557416,INT2_U96-Quadcore-A53,U96-Quadcore-A53_INT2_MLP_50.0
MLP,U96-Quadcore-A53,INT2,,64,,74.5,,859.0604027,,4.999731543714,98.49,,9.2,14.3,15.36770709,0.37248000000000003,50.0,l3,0.192,4.26,0.0058200000000000005,U96-Quadcore-A53_INT2_50%_MLP,0.17116049110424938,INT2_U96-Quadcore-A53,U96-Quadcore-A53_INT2_MLP_50.0
MLP,U96-Quadcore-A53,INT2,,128,,129.915,,985.2595928,,5.734210830095999,98.49,,9.2,14.3,15.36540046,0.7449600000000001,50.0,l3,0.192,4.26,0.0058200000000000005,U96-Quadcore-A53_INT2_50%_MLP,0.2984740295544773,INT2_U96-Quadcore-A53,U96-Quadcore-A53_INT2_MLP_50.0
MLP,U96-Quadcore-A53,INT2,,2,,100.792,,19.84284467,,0.3974323358954301,98.75,,9.2,14.3,15.32361309,0.040057999999999996,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT2_100%_MLP,0.2315652109983826,INT2_U96-Quadcore-A53,U96-Quadcore-A53_INT2_MLP_100.0
MLP,U96-Quadcore-A53,INT2,,4,,101.204,,39.52412948,,0.7916287893549201,98.75,,9.2,14.3,15.33422831,0.08011599999999999,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT2_100%_MLP,0.2325117629760329,INT2_U96-Quadcore-A53,U96-Quadcore-A53_INT2_MLP_100.0
MLP,U96-Quadcore-A53,INT2,,8,,100.627,,79.50152544,,1.59233605303776,98.75,,9.2,14.3,15.32774462,0.16023199999999999,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT2_100%_MLP,0.2311861307160712,INT2_U96-Quadcore-A53,U96-Quadcore-A53_INT2_MLP_100.0
MLP,U96-Quadcore-A53,INT2,,16,,125.092,,127.90586129999998,,2.5618264959777,98.75,,9.2,14.3,15.31186924,0.32046399999999997,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT2_100%_MLP,0.28739339802970154,INT2_U96-Quadcore-A53,U96-Quadcore-A53_INT2_MLP_100.0
MLP,U96-Quadcore-A53,INT2,,32,,170.55900000000003,,187.6183608,,3.7578081484632,98.75,,9.2,14.3,15.30914561,0.6409279999999999,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT2_100%_MLP,0.3918518416409352,INT2_U96-Quadcore-A53,U96-Quadcore-A53_INT2_MLP_100.0
MLP,U96-Quadcore-A53,INT2,,64,,253.599,,252.3669257,,5.0546571548453,98.75,,9.2,14.3,15.31872744,1.2818559999999999,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT2_100%_MLP,0.5826326091751214,INT2_U96-Quadcore-A53,U96-Quadcore-A53_INT2_MLP_100.0
MLP,U96-Quadcore-A53,INT2,,128,,435.264,,294.0744008,,5.8900161736232,98.75,,9.2,14.3,15.31292226,2.5637119999999998,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT2_100%_MLP,1.0,INT2_U96-Quadcore-A53,U96-Quadcore-A53_INT2_MLP_100.0
MLP,U96-Quadcore-A53,INT4,,2,,2.536,,788.6435331,,0.5276025236439,97.54,,9.2,14.3,15.40357143,0.001338,12.5,l3,0.192,4.26,0.0007,U96-Quadcore-A53_INT4_12.50%_MLP,0.005826349066313777,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_12.5
MLP,U96-Quadcore-A53,INT4,,4,,2.555,,1565.55773,,1.04735812137,97.54,,9.2,14.3,15.40561224,0.002676,12.5,l3,0.192,4.26,0.0007,U96-Quadcore-A53_INT4_12.50%_MLP,0.0058700007351860034,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_12.5
MLP,U96-Quadcore-A53,INT4,,8,,2.608,,3067.484663,,2.052147239547,97.54,,9.2,14.3,15.40958455,0.005352,12.5,l3,0.192,4.26,0.0007,U96-Quadcore-A53_INT4_12.50%_MLP,0.005991765916776946,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_12.5
MLP,U96-Quadcore-A53,INT4,,16,,3.405,,4698.9721,,3.1436123349000002,97.54,,9.2,14.3,15.42098344,0.010704,12.5,l3,0.192,4.26,0.0007,U96-Quadcore-A53_INT4_12.50%_MLP,0.007822838553153947,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_12.5
MLP,U96-Quadcore-A53,INT4,,32,,5.066,,6316.620608,,4.225819186752,97.54,,9.2,14.3,15.39569655,0.021408,12.5,l3,0.192,4.26,0.0007,U96-Quadcore-A53_INT4_12.50%_MLP,0.011638913395088957,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_12.5
MLP,U96-Quadcore-A53,INT4,,64,,8.577,,7461.816486,,4.991955229134,97.54,,9.2,14.3,15.39360344,0.042816,12.5,l3,0.192,4.26,0.0007,U96-Quadcore-A53_INT4_12.50%_MLP,0.01970528231142479,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_12.5
MLP,U96-Quadcore-A53,INT4,,128,,14.996,,8535.609496,,5.710322752823999,97.54,,9.2,14.3,15.39314655,0.085632,12.5,l3,0.192,4.26,0.0007,U96-Quadcore-A53_INT4_12.50%_MLP,0.034452654021467424,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_12.5
MLP,U96-Quadcore-A53,INT4,,2,,7.8279999999999985,,255.4931017,,0.4757281553654,98.29,,9.2,14.3,15.34821429,0.0037240000000000003,25.0,l3,0.192,4.26,0.0019,U96-Quadcore-A53_INT4_25%_MLP,0.01798448757535656,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_25.0
MLP,U96-Quadcore-A53,INT4,,4,,7.848,,509.6839959,,0.9490316003658,98.29,,9.2,14.3,15.34808673,0.007448000000000001,25.0,l3,0.192,4.26,0.0019,U96-Quadcore-A53_INT4_25%_MLP,0.018030436700485226,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_25.0
MLP,U96-Quadcore-A53,INT4,,8,,7.853,,1018.718961,,1.896854705382,98.29,,9.2,14.3,15.34616436,0.014896000000000001,25.0,l3,0.192,4.26,0.0019,U96-Quadcore-A53_INT4_25%_MLP,0.018041923981767388,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_25.0
MLP,U96-Quadcore-A53,INT4,,16,,10.063,,1589.983106,,2.960548543372,98.29,,9.2,14.3,15.35481896,0.029792000000000003,25.0,l3,0.192,4.26,0.0019,U96-Quadcore-A53_INT4_25%_MLP,0.02311930230848404,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_25.0
MLP,U96-Quadcore-A53,INT4,,32,,14.395,,2222.994095,,4.1392150048900005,98.29,,9.2,14.3,15.35694888,0.059584000000000005,25.0,l3,0.192,4.26,0.0019,U96-Quadcore-A53_INT4_25%_MLP,0.03307188281135127,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_25.0
MLP,U96-Quadcore-A53,INT4,,64,,23.355,,2740.3125670000004,,5.1024619997539995,98.29,,9.2,14.3,15.3538738,0.11916800000000001,25.0,l3,0.192,4.26,0.0019,U96-Quadcore-A53_INT4_25%_MLP,0.053657090868989864,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_25.0
MLP,U96-Quadcore-A53,INT4,,128,,41.15600000000001,,3110.117601000001,,5.791038973062,98.29,,9.2,14.3,15.35236479,0.23833600000000002,25.0,l3,0.192,4.26,0.0019,U96-Quadcore-A53_INT4_25%_MLP,0.09455410968975153,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_25.0
MLP,U96-Quadcore-A53,INT4,,2,,26.779,,74.6853878,,0.43466895699600006,98.62,,9.2,14.3,15.35357143,0.011640000000000001,50.0,l3,0.192,4.26,0.0058200000000000005,U96-Quadcore-A53_INT4_50%_MLP,0.06152358109101602,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_50.0
MLP,U96-Quadcore-A53,INT4,,4,,26.904,,148.6767767,,0.865298840394,98.62,,9.2,14.3,15.35918367,0.023280000000000002,50.0,l3,0.192,4.26,0.0058200000000000005,U96-Quadcore-A53_INT4_50%_MLP,0.061810763123070135,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_50.0
MLP,U96-Quadcore-A53,INT4,,8,,27.285,,293.2013927,,1.7064321055139997,98.62,,9.2,14.3,15.37055394,0.046560000000000004,50.0,l3,0.192,4.26,0.0058200000000000005,U96-Quadcore-A53_INT4_50%_MLP,0.06268609395677106,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_50.0
MLP,U96-Quadcore-A53,INT4,,16,,33.679,,475.0734879,,2.764927699578,98.62,,9.2,14.3,15.3630935,0.09312000000000001,50.0,l3,0.192,4.26,0.0058200000000000005,U96-Quadcore-A53_INT4_50%_MLP,0.07737602926040288,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_50.0
MLP,U96-Quadcore-A53,INT4,,32,,47.012,,680.6772739,,3.961541734098,98.62,,9.2,14.3,15.36224304,0.18624000000000002,50.0,l3,0.192,4.26,0.0058200000000000005,U96-Quadcore-A53_INT4_50%_MLP,0.10800801352742244,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_50.0
MLP,U96-Quadcore-A53,INT4,,64,,74.628,,857.5869647,,4.991156134553999,98.62,,9.2,14.3,15.36311754,0.37248000000000003,50.0,l3,0.192,4.26,0.0058200000000000005,U96-Quadcore-A53_INT4_50%_MLP,0.1714545655050728,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_50.0
MLP,U96-Quadcore-A53,INT4,,128,,129.957,,984.9411728,,5.7323576256959985,98.62,,9.2,14.3,15.36048308,0.7449600000000001,50.0,l3,0.192,4.26,0.0058200000000000005,U96-Quadcore-A53_INT4_50%_MLP,0.29857052271724743,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_50.0
MLP,U96-Quadcore-A53,INT4,,2,,101.382,,19.72736778,,0.39511944926562,98.77,,9.2,14.3,15.31428571,0.040057999999999996,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT4_100%_MLP,0.232920710189678,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_100.0
MLP,U96-Quadcore-A53,INT4,,4,,102.873,,38.88289444,,0.7787854927387601,98.77,,9.2,14.3,15.32066327,0.08011599999999999,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT4_100%_MLP,0.23634621746801934,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_100.0
MLP,U96-Quadcore-A53,INT4,,8,,100.44,,79.64954202,,1.59530067711858,98.77,,9.2,14.3,15.3203535,0.16023199999999999,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT4_100%_MLP,0.2307565063961182,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_100.0
MLP,U96-Quadcore-A53,INT4,,16,,124.383,,128.6349421,,2.5764292553208996,98.77,,9.2,14.3,15.32180732,0.32046399999999997,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT4_100%_MLP,0.2857645015438906,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_100.0
MLP,U96-Quadcore-A53,INT4,,32,,170.25,,187.958884,,3.764628487636001,98.77,,9.2,14.3,15.31086499,0.6409279999999999,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT4_100%_MLP,0.3911419276576974,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_100.0
MLP,U96-Quadcore-A53,INT4,,64,,253.227,,252.7376623,,5.062082638206701,98.77,,9.2,14.3,15.32056963,1.2818559999999999,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT4_100%_MLP,0.5817779554477283,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_100.0
MLP,U96-Quadcore-A53,INT4,,128,,434.834,,294.365206,,5.895840710973999,98.77,,9.2,14.3,15.32203889,2.5637119999999998,100.0,l3,0.192,4.26,0.02,U96-Quadcore-A53_INT4_100%_MLP,0.999012093809734,INT4_U96-Quadcore-A53,U96-Quadcore-A53_INT4_MLP_100.0
MLP,ZCU104-Bismo,INT2,,2,,0.1777432,,11252.18855,,7.52771413995,96.85,,9.2,14.3,15.375,0.001338,12.5,l3,30.7,19.2,0.0007,ZCU104-Bismo_INT2_12.50%_MLP,0.0004083572268784002,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,4,,0.2372716,,16858.31764,,11.278214501160003,96.85,,9.2,14.3,15.4,0.002676,12.5,l3,30.7,19.2,0.0007,ZCU104-Bismo_INT2_12.50%_MLP,0.0005451211218938392,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,8,,0.3524921,,22695.5441,,15.1833190029,96.85,,9.2,14.3,15.35,0.005352,12.5,l3,30.7,19.2,0.0007,ZCU104-Bismo_INT2_12.50%_MLP,0.0008098351804881633,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,16,,0.5881343000000001,,27204.67077,,18.19992474513,96.85,,9.2,14.3,15.375,0.010704,12.5,l3,30.7,19.2,0.0007,ZCU104-Bismo_INT2_12.50%_MLP,0.0013512128271577714,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,32,,1.0490677,,30503.27448,,20.40669062712,96.85,,9.2,14.3,15.4,0.021408,12.5,l3,30.7,19.2,0.0007,ZCU104-Bismo_INT2_12.50%_MLP,0.0024101871507866486,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,64,,1.9529131,,32771.55548,,21.92417061612,96.85,,9.2,14.3,15.375,0.042816,12.5,l3,30.7,19.2,0.0007,ZCU104-Bismo_INT2_12.50%_MLP,0.004486732419864726,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,128,,3.816102,,33542.08037,,22.43965176753,96.85,,9.2,14.3,15.4,0.085632,12.5,l3,30.7,19.2,0.0007,ZCU104-Bismo_INT2_12.50%_MLP,0.008767327415086016,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_12.5
MLP,ZCU104-Bismo,INT2,,2,,0.3788816,,5278.693924,,9.828928086488,98.04,,9.2,14.3,15.35,0.0037240000000000003,25.0,l3,30.7,19.2,0.0019,ZCU104-Bismo_INT2_25%_MLP,0.0008704639023672989,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_25.0
MLP,ZCU104-Bismo,INT2,,4,,0.5110979999999999,,7826.287718,,14.572547730916,98.04,,9.2,14.3,15.325,0.007448000000000001,25.0,l3,30.7,19.2,0.0019,ZCU104-Bismo_INT2_25%_MLP,0.0011742252977503306,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_25.0
MLP,ZCU104-Bismo,INT2,,8,,0.7839515,,10204.71292,,19.00117545704,98.04,,9.2,14.3,15.275,0.014896000000000001,25.0,l3,30.7,19.2,0.0019,ZCU104-Bismo_INT2_25%_MLP,0.0018010942784149392,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_25.0
MLP,ZCU104-Bismo,INT2,,16,,1.3468305,,11879.74285,,22.120081186700002,98.04,,9.2,14.3,15.4,0.029792000000000003,25.0,l3,30.7,19.2,0.0019,ZCU104-Bismo_INT2_25%_MLP,0.0030942841585796205,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_25.0
MLP,ZCU104-Bismo,INT2,,32,,2.4488869,,13067.16125,,24.3310542475,98.04,,9.2,14.3,15.375,0.059584000000000005,25.0,l3,30.7,19.2,0.0019,ZCU104-Bismo_INT2_25%_MLP,0.005626210529701514,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_25.0
MLP,ZCU104-Bismo,INT2,,64,,4.681727,,13670.16915,,25.4538549573,98.04,,9.2,14.3,15.325,0.11916800000000001,25.0,l3,30.7,19.2,0.0019,ZCU104-Bismo_INT2_25%_MLP,0.010756062987060723,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_25.0
MLP,ZCU104-Bismo,INT2,,128,,9.032107,,14171.66559,,26.38764132858,98.04,,9.2,14.3,15.225,0.23833600000000002,25.0,l3,30.7,19.2,0.0019,ZCU104-Bismo_INT2_25%_MLP,0.020750870735921183,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_25.0
MLP,ZCU104-Bismo,INT2,,2,,0.8490053,,2355.697897,,13.710161760539998,98.49,,9.2,14.3,15.35,0.011640000000000001,50.0,l3,30.7,19.2,0.0058200000000000005,ZCU104-Bismo_INT2_50%_MLP,0.001950552538229672,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_50.0
MLP,ZCU104-Bismo,INT2,,4,,1.2278494,,3257.728513,,18.95997994566,98.49,,9.2,14.3,15.225,0.023280000000000002,50.0,l3,30.7,19.2,0.0058200000000000005,ZCU104-Bismo_INT2_50%_MLP,0.0028209302859873546,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_50.0
MLP,ZCU104-Bismo,INT2,,8,,2.0011013,,3997.798612,,23.26718792184,98.49,,9.2,14.3,15.375,0.046560000000000004,50.0,l3,30.7,19.2,0.0058200000000000005,ZCU104-Bismo_INT2_50%_MLP,0.004597442701440964,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_50.0
MLP,ZCU104-Bismo,INT2,,16,,3.5625733,,4491.135663,,26.13840955866,98.49,,9.2,14.3,15.4,0.09312000000000001,50.0,l3,30.7,19.2,0.0058200000000000005,ZCU104-Bismo_INT2_50%_MLP,0.008184856317085723,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_50.0
MLP,ZCU104-Bismo,INT2,,32,,6.650998,,4811.308017,,28.00181265894,98.49,,9.2,14.3,15.325,0.18624000000000002,50.0,l3,30.7,19.2,0.0058200000000000005,ZCU104-Bismo_INT2_50%_MLP,0.015280376966622556,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_50.0
MLP,ZCU104-Bismo,INT2,,64,,12.741983,,5022.7660799999985,,29.232498585599995,98.49,,9.2,14.3,15.4,0.37248000000000003,50.0,l3,30.7,19.2,0.0058200000000000005,ZCU104-Bismo_INT2_50%_MLP,0.029274148562711363,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_50.0
MLP,ZCU104-Bismo,INT2,,128,,25.079286,,5103.8135619999985,,29.704194930839996,98.49,,9.2,14.3,15.4,0.7449600000000001,50.0,l3,30.7,19.2,0.0058200000000000005,ZCU104-Bismo_INT2_50%_MLP,0.05761856252756947,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_50.0
MLP,ZCU104-Bismo,INT2,,2,,2.1472937,,931.4049587,,18.655109917802307,98.75,,9.2,14.3,15.175,0.040057999999999996,100.0,l3,30.7,19.2,0.02,ZCU104-Bismo_INT2_100%_MLP,0.004933313345463902,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_100.0
MLP,ZCU104-Bismo,INT2,,4,,3.3656449,,1188.47951,,23.80405610579,98.75,,9.2,14.3,15.425,0.08011599999999999,100.0,l3,30.7,19.2,0.02,ZCU104-Bismo_INT2_100%_MLP,0.0077324219324364065,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_100.0
MLP,ZCU104-Bismo,INT2,,8,,5.7826969,,1383.437545,,27.708870588805,98.75,,9.2,14.3,15.55,0.16023199999999999,100.0,l3,30.7,19.2,0.02,ZCU104-Bismo_INT2_100%_MLP,0.013285493171960006,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_100.0
MLP,ZCU104-Bismo,INT2,,16,,10.675147,,1498.8084,,30.0196334436,98.75,,9.2,14.3,15.35,0.32046399999999997,100.0,l3,30.7,19.2,0.02,ZCU104-Bismo_INT2_100%_MLP,0.024525683263490663,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_100.0
MLP,ZCU104-Bismo,INT2,,32,,20.320172,,1574.78982,,31.541465304779997,98.75,,9.2,14.3,15.175,0.6409279999999999,100.0,l3,30.7,19.2,0.02,ZCU104-Bismo_INT2_100%_MLP,0.04668470629319218,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_100.0
MLP,ZCU104-Bismo,INT2,,64,,39.836965,,1606.548089,,32.177551674581004,98.75,,9.2,14.3,15.4,1.2818559999999999,100.0,l3,30.7,19.2,0.02,ZCU104-Bismo_INT2_100%_MLP,0.09152368447654756,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_100.0
MLP,ZCU104-Bismo,INT2,,128,,79.756498,,1604.884909,,32.144239842361,98.75,,9.2,14.3,15.225,2.5637119999999998,100.0,l3,30.7,19.2,0.02,ZCU104-Bismo_INT2_100%_MLP,0.18323706532127626,INT2_ZCU104-Bismo,ZCU104-Bismo_INT2_MLP_100.0
MLP,ZCU104-Bismo,INT4,,2,,0.221656,,9022.99058,,6.036380698019999,97.54,,9.2,14.3,15.375,0.001338,12.5,l3,8.8,19.2,0.0007,ZCU104-Bismo_INT4_12.50%_MLP,0.0005092449639758858,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,4,,0.3263472,,12256.88469,,8.19985585761,97.54,,9.2,14.3,15.35,0.002676,12.5,l3,8.8,19.2,0.0007,ZCU104-Bismo_INT4_12.50%_MLP,0.0007497684164093517,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,8,,0.5192422999999999,,15407.06526,,10.30732665894,97.54,,9.2,14.3,15.25,0.005352,12.5,l3,8.8,19.2,0.0007,ZCU104-Bismo_INT4_12.50%_MLP,0.0011929364707395972,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,16,,0.928151,,17238.57433,,11.53260622677,97.54,,9.2,14.3,15.775,0.010704,12.5,l3,8.8,19.2,0.0007,ZCU104-Bismo_INT4_12.50%_MLP,0.0021323863218644322,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,32,,1.7796005,,17981.56384,,12.029666208959998,97.54,,9.2,14.3,15.425,0.021408,12.5,l3,8.8,19.2,0.0007,ZCU104-Bismo_INT4_12.50%_MLP,0.004088554302676077,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,64,,3.351983,,19093.17559,,12.773334469709999,97.54,,9.2,14.3,15.4,0.042816,12.5,l3,8.8,19.2,0.0007,ZCU104-Bismo_INT4_12.50%_MLP,0.007701034314806645,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,128,,6.721276,,19044.00295,,12.740437973549998,97.54,,9.2,14.3,15.4,0.085632,12.5,l3,8.8,19.2,0.0007,ZCU104-Bismo_INT4_12.50%_MLP,0.015441837597412144,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_12.5
MLP,ZCU104-Bismo,INT4,,2,,0.48889,,4090.899793,,7.617255414565999,98.29,,9.2,14.3,15.35,0.0037240000000000003,25.0,l3,8.8,19.2,0.0019,ZCU104-Bismo_INT4_25%_MLP,0.0011232033892074693,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_25.0
MLP,ZCU104-Bismo,INT4,,4,,0.7339663000000001,,5449.841498,,10.147604869276,98.29,,9.2,14.3,15.375,0.007448000000000001,25.0,l3,8.8,19.2,0.0019,ZCU104-Bismo_INT4_25%_MLP,0.0016862554679458904,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_25.0
MLP,ZCU104-Bismo,INT4,,8,,1.2429795,,6436.147982,,11.984107542483999,98.29,,9.2,14.3,15.225,0.014896000000000001,25.0,l3,8.8,19.2,0.0019,ZCU104-Bismo_INT4_25%_MLP,0.002855691028892809,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_25.0
MLP,ZCU104-Bismo,INT4,,16,,2.2570383,,7088.935973999999,,13.199598783587996,98.29,,9.2,14.3,15.325,0.029792000000000003,25.0,l3,8.8,19.2,0.0019,ZCU104-Bismo_INT4_25%_MLP,0.005185446763343625,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_25.0
MLP,ZCU104-Bismo,INT4,,32,,4.331067,,7388.479559,,13.757348938858,98.29,,9.2,14.3,15.4,0.059584000000000005,25.0,l3,8.8,19.2,0.0019,ZCU104-Bismo_INT4_25%_MLP,0.009950436976179974,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_25.0
MLP,ZCU104-Bismo,INT4,,64,,8.464694,,7560.816729000001,,14.078240749398,98.29,,9.2,14.3,15.375,0.11916800000000001,25.0,l3,8.8,19.2,0.0019,ZCU104-Bismo_INT4_25%_MLP,0.01944726418908984,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_25.0
MLP,ZCU104-Bismo,INT4,,128,,16.747152,,7643.090598000002,,14.231434693476,98.29,,9.2,14.3,15.55,0.23833600000000002,25.0,l3,8.8,19.2,0.0019,ZCU104-Bismo_INT4_25%_MLP,0.03847584913983237,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_25.0
MLP,ZCU104-Bismo,INT4,,2,,1.1901049,,1680.524129,,9.780650430779998,98.62,,9.2,14.3,15.275,0.011640000000000001,50.0,l3,8.8,19.2,0.0058200000000000005,ZCU104-Bismo_INT4_50%_MLP,0.0027342139483164237,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_50.0
MLP,ZCU104-Bismo,INT4,,4,,1.9075338,,2096.948426000001,,12.20423983932,98.62,,9.2,14.3,15.2,0.023280000000000002,50.0,l3,8.8,19.2,0.0058200000000000005,ZCU104-Bismo_INT4_50%_MLP,0.004382475463167181,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_50.0
MLP,ZCU104-Bismo,INT4,,8,,3.340349,,2394.959329,,13.938663294779996,98.62,,9.2,14.3,15.475,0.046560000000000004,50.0,l3,8.8,19.2,0.0058200000000000005,ZCU104-Bismo_INT4_50%_MLP,0.0076743057087193065,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_50.0
MLP,ZCU104-Bismo,INT4,,16,,6.27726,,2548.882793,,14.834497855259993,98.62,,9.2,14.3,15.375,0.09312000000000001,50.0,l3,8.8,19.2,0.0058200000000000005,ZCU104-Bismo_INT4_50%_MLP,0.014421730260255844,INT4_ZCU104-Bismo,ZCU104-Bismo_INT4_MLP_50.0
